bin    Ex    Popul.    J= 0.0    J= 1.0    J= 2.0    J= 3.0    J= 4.0    J= 5.0    J= 6.0    J= 7.0    J= 8.0    J= 9.0

21 1.20061728395 0.25 0.00450128710369 0.013023424093 0.0201887002983 0.0253535068742 0.0282001465329 0.0287566049582 0.0273458585678 0.0244855559363 0.0207685102097 0.0167538626646 0.0128899961073 0.00947765035625 0.00666990157349 0.00449797424478 0.00290932471224 0.001806192788 0.00107694066467 0.000617004768803 0.000339806791645 0.00017995835152 9.16717534828e-05 4.49295050289e-05 2.11911440292e-05
22 1.29012345679 0.25 0.0043428915541 0.0125812773824 0.0195534089297 0.0246504023604 0.0275591915744 0.0282838899811 0.0271042125343 0.0244881618259 0.0209850415055 0.0171251740339 0.0133458324134 0.00995230520143 0.00711262372231 0.00487721681924 0.00321180572518 0.0020327334469 0.00123715651492 0.000724427980369 0.000408291049134 0.000221563492955 0.000115799694056 5.83050897077e-05 2.82871687367e-05
23 1.37962962963 0.25 0.00420062364944 0.012183160773 0.0189783573553 0.0240083049161 0.0269653311253 0.0278343235298 0.0268584547732 0.0244626534223 0.0211573273132 0.0174457647551 0.0137532450413 0.0103869524805 0.0075266147553 0.00523899230603 0.00350615619531 0.00225771525839 0.00139965362829 0.000835793109592 0.000480929615169 0.000266758586161 0.000142671296176 7.35944566791e-05 3.66216583595e-05
24 1.46913580247 0.25 0.00407190118312 0.0118221423913 0.0184544173415 0.0234186295658 0.0264129403822 0.0274066171237 0.0266116808758 0.0244154156253 0.0212933206157 0.0177234140479 0.0141185497619 0.0107858243394 0.00791403432612 0.00558382501886 0.00379187358605 0.00248017921599 0.0015634303142 0.000950284296909 0.000557167599698 0.000315228197451 0.000172146553253 9.07642148065e-05 4.62134231249e-05
25 1.55864197531 0.25 0.00395468979842 0.0114927413341 0.0179743125648 0.0228744250549 0.0258972990559 0.0269994189033 0.026366033991 0.0243513134876 0.021399305808 0.0179644510063 0.0144470502183 0.0111526280031 0.00827692149229 0.00591237527255 0.0040686991688 0.002699408335 0.00172766721856 0.0010671940949 0.000636496856737 0.000366663998549 0.000204073492837 0.000109764076636 5.7066767394e-05
26 1.64814814815 0.25 0.00384736150785 0.0111905571696 0.0175321581555 0.0223699902673 0.025414414231 0.0266113912112 0.0261229973387 0.0242740997542 0.0214803065009 0.0181740740316 0.0147432281329 0.0114906126853 0.00861717430443 0.00622537635962 0.00433654926691 0.00291487462382 0.00189169660353 0.00118591184574 0.000718456313165 0.000420770211902 0.000238294179596 0.000130531308567 6.91739965888e-05
27 1.73765432099 0.25 0.00374859555144 0.0109120092369 0.0171231335559 0.0219005960099 0.0249608828789 0.0262412514037 0.025883590346 0.0241866999957 0.0215403798831 0.0183565896902 0.0150108934399 0.0118026306237 0.00893654415196 0.00652359307065 0.00459546521529 0.00312619778078 0.00205497646618 0.00130591225685 0.000802630397438 0.000477266879268 0.000274649138887 0.000152994359748 8.25176675028e-05
28 1.82716049383 0.25 0.00365730736818 0.0106541491673 0.0167432451948 0.0214622794314 0.0245337843578 0.0258877917328 0.0256485027055 0.0240914159081 0.0215828327946 0.0185155936805 0.015253303401 0.0120911909759 0.00923663838629 0.00680779457008 0.00484557676859 0.00333311297635 0.00221706893975 0.00142674472913 0.000888646405317 0.000535891613663 0.000312980555464 0.000177075778482 9.70725591574e-05
29 1.91666666667 0.25 0.00357259670551 0.0104145234482 0.0163891511188 0.0210516895777 0.0241305956763 0.0255498872837 0.0254181875397 0.023990072719 0.0216103827403 0.0186541096084 0.0154732576809 0.0123585065845 0.0095189273874 0.00707873690769 0.00508707524037 0.00353544566421 0.00237762236369 0.00154802367895 0.000976171336317 0.000596400309397 0.000353134533384 0.000202694527089 0.000112807368584
30 2.00617283951 0.25 0.00349370904758 0.0101910709386 0.016058029264 0.0206659696307 0.0237491241489 0.0252264971539 0.0251929270904 0.0238841276811 0.0216252795119 0.0187746965997 0.0156731747219 0.0126065341755 0.0097847538021 0.00733715203134 0.00532019373102 0.00373309183405 0.00253635643933 0.00166941992136 0.0010649085359 0.000658567149174 0.00039496264313 0.000229767798099 0.000129686150398
31 2.09567901235 0.25 0.00342000649562 0.00998204527132 0.0157474770427 0.0203026659124 0.0233874534353 0.0249166619048 0.0249728796212 0.0237747510081 0.021629398193 0.0188795336087 0.0158551534918 0.0128370087444 0.0100353426151 0.00758374119737 0.00554519255212 0.00392600248719 0.00269304995326 0.00179065308787 0.00115459434889 0.000722184148813 0.000438322932031 0.000258212422319 0.000147669525744
32 2.18518518519 0.25 0.00335094547538 0.00978595528653 0.015455433783 0.0199596567145 0.0230438999623 0.0246194990706 0.0247581132729 0.0236628869922 0.0216243110799 0.0189704860972 0.0160210237259 0.0130514729127 0.0102718112777 0.00781917135472 0.00576234848269 0.00411417139858 0.00284753062417 0.0019114850061 0.00124499490536 0.000787060409346 0.000483080534014 0.000287945946051 0.000166715688288
33 2.27469135802 0.25 0.00328605945418 0.00960151873371 0.0151801200951 0.0196350960194 0.0227169774649 0.024334197774 0.0245486307321 0.023549300666 0.0216113438701 0.0190491592348 0.0161723870595 0.0132513019852 0.0104951794598 0.00804407353139 0.00597194686503 0.0042976254454 0.00299966670038 0.00203171394806 0.00133590310599 0.000853021195396 0.000529107982989 0.000318887442147 0.000186781234434
34 2.36419753086 0.25 0.00322494538726 0.00942762587761 0.0149199899516 0.0193273685471 0.0224053679261 0.0240600130611 0.0243443873488 0.0234346137878 0.0215916199733 0.0191169406912 0.0163106509045 0.0134377253563 0.0107063781978 0.00825904255733 0.00617427581477 0.00447641694721 0.00314935999865 0.00215116964933 0.00142713583894 0.000919906922438 0.000576285309552 0.000350958108271 0.000207821843068
35 2.4537037037 0.25 0.00316725297655 0.00926331059204 0.0146736924343 0.019035053515 0.0221078975988 0.0237962603053 0.0241453045313 0.0233193328486 0.0215660957575 0.0191750353174 0.0164370565089 0.0136118448284 0.0109062583353 0.00846463766461 0.00636962201025 0.00465061758838 0.00329654012939 0.00226970900435 0.00151853143885 0.000987572109555 0.000624499981518 0.000384081696038 0.000229792827587
36 2.54320987654 0.25 0.00311267607622 0.00910772718232 0.0144400409172 0.0187568951744 0.0218235170932 0.0235423098737 0.0239512797027 0.0232038710523 0.0215355888097 0.0192244934498 0.0165527023251 0.0137746503208 0.0110955982283 0.00866138364842 0.00655826766538 0.00482031358953 0.00344115969915 0.00238721235003 0.00160994738479 0.00105588433589 0.000673646734161 0.000418184806474 0.000252649580314
37 2.63271604938 0.25 0.00306094575477 0.0089601316382 0.0142179880292 0.0184917786666 0.0215512847403 0.0232975821508 0.0237621937304 0.0230885656997 0.021500800762 0.0192662341631 0.0166585635709 0.0139270333727 0.0112751107299 0.00884977237012 0.0067404883908 0.00498560186822 0.00358319031914 0.00250358025898 0.00170125822644 0.00112472322586 0.000723627324721 0.000453197080461 0.000276347926704
38 2.72222222222 0.25 0.00301182464839 0.00881986634757 0.0140066051527 0.0182387100931 0.0212903526128 0.0230615429586 0.0235779164854 0.0229736920352 0.0214623358558 0.0193010644888 0.0167555086869 0.0140697987816 0.0114454494905 0.00903026445185 0.00691655172235 0.00514658698567 0.00372261927942 0.00261873077243 0.00179235372338 0.00119397947889 0.000774350237109 0.000489051307227 0.000300844404311
39 2.81172839506 0.25 0.0029651023304 0.00868634753857 0.0138050655153 0.0179967999552 0.0210399547147 0.0228336993812 0.0233983110067 0.0228594743476 0.0214207161353 0.0193296953919 0.016844313244 0.0142036746601 0.0116072146249 0.00920329105964 0.00708671615069 0.00530337871977 0.00385944677399 0.00273259701202 0.0018831371803 0.00126355395311 0.000825730356166 0.000525683469376 0.000326096479264
40 2.9012345679 0.25 0.00292059148715 0.00855905489135 0.0136126301492 0.0177652493032 0.0207993969525 0.0226135959769 0.0232232366184 0.0227460949234 0.0213763939565 0.0193527551224 0.0169256717515 0.0143293211515 0.011760957801 0.00936925570539 0.00725123052665 0.00545609013861 0.00399368358259 0.0028451251174 0.00197352396081 0.00133335680762 0.000877688625796 0.00056303273926 0.00035206271104
41 2.99074074074 0.25 0.00287812473908 0.00843752288875 0.01342863616 0.0175433380865 0.0205680485777 0.022400811358 0.0230525512586 0.0226337013084 0.0213297623434 0.0193708004311 0.0170002077231 0.0144473380022 0.0119071868022 0.00952853602111 0.00741033374716 0.00560483607472 0.00412534913184 0.00295627246422 0.00206344016225 0.00140330670514 0.000930151701467 0.000601041438501 0.000378702874634
42 3.08024691358 0.25 0.002837551982 0.00832133357123 0.0132524868662 0.0173304152983 0.0203453348519 0.0221949551076 0.0228861132092 0.0225224122277 0.0212811636057 0.0193843260345 0.0170684822931 0.0145582711599 0.0120463696188 0.00968148547542 0.00756425464962 0.00574973192103 0.00425446987216 0.00306600612309 0.00215282143541 0.00147333007455 0.000983051604664 0.000639654970037 0.000405978047755
43 3.16975308642 0.25 0.00279873815061 0.00821011043368 0.0130836434661 0.0171258905971 0.0201307307315 0.0219956650038 0.0227237823718 0.0224123224345 0.0212308965462 0.0193937726389 0.0171310016193 0.0146626185378 0.0121789381163 0.00982843501374 0.00771321205983 0.00589089268528 0.00438107791798 0.00317430152596 0.00224161193382 0.00154336043152 0.00103632538469 0.00067882173015 0.000433850669457
44 3.25925925926 0.25 0.00276156132709 0.00810351325666 0.0129216179587 0.0169292271475 0.0199237554091 0.0218026045232 0.0225654211964 0.0223035066991 0.0211792225143 0.0193995337711 0.0171882232668 0.0147608350634 0.0123052913255 0.00996969461141 0.00785741495154 0.00602843225267 0.00450520990792 0.00328114131102 0.00232976337862 0.00161333775459 0.00108991479153 0.000718493006358 0.000462284575525
45 3.3487654321 0.25 0.00272591113348 0.00800123370731 0.0127659671012 0.0167399354762 0.0197239675757 0.0216154605945 0.0224108953457 0.0221960231046 0.021126370514 0.0194019616171 0.0172405617323 0.0148533371123 0.0124257983954 0.0101055547348 0.00799706268573 0.0061624628161 0.00462690604919 0.00338651432132 0.00241723422642 0.00168320791347 0.00114376596221 0.000758622865784 0.000491245015088
46 3.43827160494 0.25 0.00269168735862 0.0079029915775 0.0126162872265 0.0165575681753 0.0195309612948 0.0214339415768 0.0222600741561 0.0220899157795 0.0210725415308 0.019401372031 0.0172883932396 0.0149405064117 0.0125408012461 0.0102362877091 0.00813234530537 0.00629309444165 0.00474620931627 0.00349041473613 0.00250398892876 0.00175292214623 0.00119782912231 0.000799168037653 0.000520698652134
47 3.52777777778 0.25 0.00265879878038 0.00780853155271 0.0124722097807 0.0163817153178 0.019344362395 0.0212577754389 0.0221128309448 0.0219852171706 0.0210179122104 0.0193980488482 0.0173320599164 0.0150226934845 0.0126506169542 0.0103621489939 0.00826344386715 0.00642043474299 0.0048631647794 0.00359284131669 0.00258999727284 0.00182243658168 0.00125205830324 0.000840087792702 0.000550613555018
48 3.61728395062 0.25 0.00262716215089 0.00771762042522 0.0123333974634 0.0162120004746 0.0191638253068 0.0210867081176 0.0219690431978 0.0218819499412 0.0209626379989 0.0193922476112 0.0173718734424 0.0151002206961 0.0127555398998 0.0104833783695 0.00839053079602 0.0065445886436 0.004977819042 0.0036937967509 0.00267523379449 0.00189171180369 0.00130641107585 0.000881343821709 0.000580959176499
49 3.70679012346 0.25 0.00259670131886 0.00763004468071 0.0121995408776 0.0160480772401 0.0189890302791 0.0209205020369 0.021828592669 0.0217801285595 0.0209068558311 0.0193841987995 0.0174081182454 0.0151733849561 0.0128558437015 0.0106002010386 0.00851377025222 0.00666565820961 0.00509021977003 0.00379328708366 0.00275967725533 0.00196071245393 0.00136084830015 0.000922900114786 0.000611706326407
50 3.7962962963 0.25 0.00256734646746 0.00754560840067 0.0120703556102 0.0158896261931 0.0188196809231 0.0207589347699 0.0216913654095 0.0216797606326 0.0208506864404 0.0193741106371 0.0174410543082 0.0152424601176 0.0129517829625 0.0107128286467 0.0086333185026 0.00678374253951 0.00520041529884 0.00389132122122 0.00284331017669 0.00202940686987 0.00141533389087 0.000964722842684 0.000642827138668
51 3.88580246914 0.25 0.00253903345031 0.00746413143253 0.0119455796802 0.0157363522272 0.018655502038 0.0206017978284 0.0215572517473 0.0215808480279 0.0207942363491 0.0193621715408 0.0174709196412 0.0153076991145 0.0130435948476 0.0108214602273 0.00874932429042 0.00689893769916 0.00530845430534 0.00398791049988 0.00292611842422 0.00209776675506 0.0014698345984 0.00100678024106 0.000674295034137
52 3.97530864198 0.25 0.00251170321078 0.00738544778812 0.0118249712988 0.0155879821999 0.0184962376811 0.0204488955662 0.0214261462279 0.02148338782 0.0207375995884 0.0193485522612 0.0174979324654 0.015369335868 0.0131315005102 0.0109262830762 0.00886192919936 0.00701133669326 0.00541438553553 0.00408306831044 0.00300809083721 0.00216576687879 0.00152431980445 0.00104904249833 0.000706084680371
53 4.06481481481 0.25 0.00248530127263 0.00730940423729 0.0117083069002 0.0154442628562 0.0183416494512 0.0203000441856 0.0212979475267 0.02138737309 0.0206808591889 0.0193334077588 0.017522293144 0.0154275869914 0.013215706384 0.0110274735599 0.00897126800852 0.00712102946552 0.00551825757872 0.00417680977112 0.00308921889787 0.00223338480269 0.0015787613317 0.00109148164764 0.000738171949338
54 4.15432098765 0.25 0.00245977729179 0.00723585906917 0.0115953794017 0.0153049589885 0.0181915149561 0.020155070834 0.0211725583418 0.0212927936024 0.0206240884757 0.0193168788541 0.0175441858966 0.0154826533165 0.0132964053548 0.0111251978635 0.00907746903624 0.00722810292166 0.00562011868135 0.00426915144264 0.00316949643601 0.00230060063168 0.00163313326673 0.00113407146321 0.000770533873807
55 4.24382716049 0.25 0.00243508466074 0.00716468099796 0.0114859966651 0.0151698518022 0.0180456264426 0.0200138127825 0.0210498852725 0.0211996363789 0.0205673521965 0.0192990936807 0.0175637803222 0.0155347212641 0.0133737778247 0.0112196126816 0.00918065447133 0.00733264097006 0.00572001659431 0.00436011108007 0.00324891936518 0.00236739678717 0.00168741179549 0.00117678736119 0.000803148603072
56 4.33333333333 0.25 0.00241118015841 0.00709574819354 0.0113799801298 0.01503873746 0.017903789568 0.0198761166787 0.0209298386887 0.0211078861852 0.0205107075064 0.0192801689686 0.0175812327573 0.0155839640757 0.0134479926787 0.0113108658572 0.00928094069072 0.00743472457633 0.00581799844858 0.00444970741661 0.00332748544687 0.00243375780054 0.00174157505046 0.00121960630523 0.000835995358504
57 4.42283950617 0.25 0.00238802363943 0.00702894742043 0.0112771635974 0.0149114257818 0.0177658222971 0.0197418378645 0.0208123325943 0.0210175259454 0.0204542048296 0.0192602111804 0.0175966874874 0.0156305429228 0.0135192081658 0.0113990969729 0.00937843856303 0.00753443182811 0.00591411065497 0.00453795997533 0.00340519407973 0.00249967012493 0.00179560296884 0.00126250671668 0.000869054389337
58 4.51234567901 0.25 0.00236557775764 0.00696417327109 0.0111773921469 0.0147877390817 0.0176315539079 0.0196108397535 0.0206972844882 0.0209285370935 0.0203978886151 0.0192393175189 0.0176102778307 0.0156746079078 0.0135875727006 0.0114844378974 0.0094732537379 0.00763183800784 0.00600839882415 0.00462488890529 0.00348204611087 0.0025651219638 0.00184947716099 0.00130546838935 0.00090230692902
59 4.60185185185 0.25 0.00234380771949 0.0069013274814 0.0110805211646 0.014667511124 0.0175008240958 0.0194829932616 0.0205846152247 0.0208408998732 0.020341798001 0.0192175768224 0.0176221271102 0.0157162989678 0.0136532255961 0.0115670132914 0.0095654869211 0.00772701567099 0.00610090770392 0.00471051483899 0.00355804366717 0.00263010311462 0.00190318078842 0.00134847240881 0.000935735152372
60 4.69135802469 0.25 0.00232268106356 0.00684031831827 0.0109864154748 0.014550586185 0.017373482163 0.019358176286 0.0204742488744 0.0207545935926 0.0202859673986 0.0191950703623 0.0176323495256 0.0157557466938 0.013716297732 0.0116469410758 0.00965523413564 0.00782003472821 0.00619168113106 0.0047948587684 0.00363319000413 0.00269460482639 0.00195669845068 0.00139150107606 0.000969322133732
61 4.78086419753 0.25 0.00230216746297 0.00678106003034 0.0108949485587 0.0144368182079 0.0172493862841 0.0192362732273 0.020366112588 0.0206695968415 0.0202304270086 0.0191718725548 0.0176410509375 0.0157930730714 0.013776912167 0.0117243328655 0.00974258696925 0.00791096252986 0.00628076199545 0.00487794193736 0.00370748937059 0.0027586196697 0.00201001608055 0.00143453783541 0.00100305180627
62 4.87037037037 0.25 0.00228223854792 0.00672347235437 0.0108060018514 0.0143260700392 0.0171284028407 0.0191171745508 0.0202601364623 0.0205858876762 0.0201752032762 0.0191480515966 0.0176483295748 0.0158283921549 0.0138351846983 0.0117992943715 0.00982763280859 0.00799986395175 0.00636819221464 0.00495978574824 0.00378094688753 0.00282214141816 0.00206312084682 0.00147756720649 0.00103690892253
63 4.95987654321 0.25 0.00226286774599 0.00666748007062 0.0107194641077 0.0142182127387 0.0170104058154 0.019000776384 0.0201562534111 0.0205034437761 0.0201203192948 0.0191236700346 0.0176542766717 0.0158618106793 0.0138912243757 0.0118719257736 0.0099104550608 0.00808680148137 0.00645401271707 0.00504041168111 0.00385356843949 0.00288516494025 0.00211600106429 0.00152057472003 0.00107087901632
64 5.04938271605 0.25 0.00224403013815 0.00661301260172 0.0106352308289 0.0141131249537 0.0168952762409 0.0188869801451 0.0200543990394 0.0204222425776 0.0200657951631 0.0190987852764 0.017658977045 0.015893428617 0.0139451339726 0.0119423220658 0.00999113336281 0.00817183530358 0.00653826343269 0.00511984122393 0.00392536057727 0.00294768610057 0.00216864611028 0.0015635468575 0.00110494836596
65 5.13888888889 0.25 0.0022257023286 0.00656000364987 0.0105532037437 0.0140106923514 0.0167829016969 0.0187756922018 0.0199545115223 0.0203422613875 0.020011648303 0.0190734500495 0.017662509615 0.0159233396862 0.0139970104189 0.0120105733779 0.010069743779 0.00825502338542 0.00662098328976 0.0051980958123 0.0039963304307 0.00300970166963 0.00222104634729 0.00160647099415 0.00113910395892
66 5.22839506173 0.25 0.00220786232703 0.00650839086826 0.0104732903377 0.0139108071022 0.0166731758506 0.0186668235563 0.019856531489 0.0202634774785 0.0199578937412 0.019047712814 0.0176649478793 0.0159516318143 0.0140469451994 0.0120767652734 0.010146358988 0.00833642155953 0.00670221021673 0.0052751967777 0.00406648563052 0.00307120924151 0.00227319305128 0.00164933534551 0.00117333345793
67 5.31790123457 0.25 0.00219048944173 0.00645811556293 0.0103954034252 0.0138133674091 0.0165659980371 0.0185602895539 0.0197604019109 0.0201858681705 0.0199045443608 0.0190216181344 0.0176663603417 0.0159783875616 0.0140950247202 0.0121409790266 0.0102210484586 0.00841608360572 0.00678198114841 0.00535116530316 0.00413583423831 0.00313220715858 0.00232507834519 0.00169212891699 0.00120762516838
68 5.40740740741 0.25 0.00217356418264 0.00640912242166 0.01031946076 0.0137182770786 0.0164612728734 0.0184560096149 0.0196660679953 0.0201094108989 0.0198516111255 0.0189952070155 0.0176668109028 0.0160036845087 0.0141413306467 0.0122032918804 0.0102938786159 0.00849406133058 0.00686033203566 0.0054260223854 0.00420438468373 0.00319269444273 0.00237669513738 0.00173484145652 0.00124196800722
69 5.49691358025 0.25 0.00215706817295 0.00636135926724 0.0102453846801 0.013625445128 0.0163589099058 0.0183539069848 0.0195734770827 0.0200340832719 0.0197991032791 0.0189685172059 0.0176663592154 0.0160275956124 0.0141859402154 0.0122637772862 0.0103649129982 0.00857040464488 0.00693729785799 0.00549978880268 0.00427214570823 0.00325267073247 0.00242803706437 0.00177746341002 0.00127635147316
70 5.58641975309 0.25 0.0021409840687 0.00631477683237 0.0101731017837 0.013534785427 0.016258823285 0.0182539085046 0.0194825785502 0.0199598631184 0.0197470285245 0.0189415834724 0.0176650610082 0.0160501895306 0.0142289265213 0.0123225051274 0.010434212405 0.00864516163858 0.0070129126385 0.00557248508769 0.00433912631471 0.00331213622544 0.00247909843796 0.00181998587955 0.00131076561827
71 5.67592592593 0.25 0.00212529548527 0.00626932855409 0.0101025426326 0.0134462163677 0.016160931467 0.0181559443968 0.019393323718 0.0198867285274 0.0196953931836 0.0189144378484 0.0176629683818 0.016071530922 0.0142703587841 0.0123795419275 0.010501835036 0.00871837865342 0.0070872094607 0.00564413150484 0.00440533572233 0.00337109162574 0.00252987419597 0.00186240058396 0.00134520102075
72 5.76543209877 0.25 0.00210998693022 0.00622497038568 0.0100336414805 0.0133596605633 0.0160651569384 0.0180599480667 0.0193056657611 0.0198146578811 0.0196442023406 0.0188871098602 0.0176601300782 0.0160916807208 0.0143103025947 0.0124349510442 0.0105678366233 0.008790100353 0.00716022048685 0.00571474803138 0.00447078332615 0.00342953809589 0.00258035985665 0.00190469982194 0.00137964875912
73 5.8549382716 0.25 0.0020950437418 0.00618166062445 0.00996633602403 0.0132750445699 0.0159714259623 0.0179658559185 0.0192195596253 0.0197436298814 0.0195934599701 0.0188596267316 0.0176565917286 0.0161106963899 0.0143488201424 0.0124887928505 0.0106322705548 0.00886036979034 0.00723197697745 0.00578435434193 0.00453547866098 0.00348747721269 0.00263055147637 0.00194687643726 0.00141410038754
74 5.94444444444 0.25 0.00208045203253 0.00613935975364 0.00990056717369 0.0131922986312 0.0158796683437 0.0178736071835 0.0191349619467 0.0196736235715 0.0195431690526 0.0188320135703 0.0176523960788 0.0161286321541 0.0143859704264 0.0125411249038 0.0106951879921 0.00892922847298 0.00730250931161 0.005852969796 0.00459943136903 0.00354491092696 0.00268044561029 0.0019889237862 0.00144854791227
75 6.03395061728 0.25 0.0020661986375 0.00609803029727 0.00983627884378 0.0131113564428 0.0157898172128 0.0177831437606 0.0190518309761 0.0196046183529 0.0194933316781 0.0188042935376 0.0176475831978 0.0161455392147 0.0144218094521 0.0125920021041 0.0107566379805 0.00899671642544 0.00737184700808 0.00592061342806 0.00466265117103 0.00360184152661 0.00273003927587 0.0020308357068 0.00148298376935
76 6.12345679012 0.25 0.00205227106669 0.00605763668658 0.00977341775844 0.0130321549355 0.0157018088245 0.0176944100678 0.0189701265057 0.0195365939984 0.0194439491388 0.0187764880032 0.017642190667 0.0161614659483 0.0144563904124 0.0126414768414 0.0108166675536 0.00906287224944 0.00744001874669 0.00598730393989 0.00472514784048 0.00365827160281 0.00277932991903 0.0020726064901 0.00151740080331
77 6.21296296296 0.25 0.00203865746122 0.00601814513703 0.00971193327298 0.0129546340737 0.0156155823719 0.0176073529029 0.0188898098008 0.0194695306623 0.0193950220133 0.0187486166864 0.0176362537564 0.01617645809 0.0144897638568 0.0126895991338 0.0108753218316 0.00912773318148 0.00750705239005 0.00605305969499 0.00478693118063 0.0037142040191 0.00282831538264 0.00211423085307 0.00155179224693
78 6.3024691358 0.25 0.00202534655295 0.00597952353492 0.00965177720903 0.0128787366705 0.015531079814 0.0175219213149 0.0188108435342 0.0194034088875 0.0193465502417 0.0187206977846 0.0176298055844 0.016190558903 0.014521977849 0.0127364167573 0.0109326441145 0.00919133514823 0.00757297500539 0.00611789871463 0.00484801100402 0.00376964188297 0.00287699387731 0.00215570391316 0.00158615170194
